[0.001] [INFO ] [Game] (Game.cpp:37 in initialize) Logger online
[12.556] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.556] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.557] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.557] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.558] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.558] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.559] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.559] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.560] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.560] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.560] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.561] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.561] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.562] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.562] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.562] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.563] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.563] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.564] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.564] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.565] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.565] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.565] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.566] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.566] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.567] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.567] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.568] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.568] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.569] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.569] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.570] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.570] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.570] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.571] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.571] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.572] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.572] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.572] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.573] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.573] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.574] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.574] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.575] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.575] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.575] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.576] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.576] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.577] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.577] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.578] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.578] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.579] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.579] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.580] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.580] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.580] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.581] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.581] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.581] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.582] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.582] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.583] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.583] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.584] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.584] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.585] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.585] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.585] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.586] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.586] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.587] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.587] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.588] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.588] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.588] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.589] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.589] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.590] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.590] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.590] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.591] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.591] [DEBUG] [Input] (InputManager.cpp:34 in processEvent) KEY DOWN: 44
[12.591] [DEBUG] [Ship] (ShipControlSystem.cpp:59 in update) Fire emitted
[12.591] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.591] [DEBUG] [Weapon] (WeaponSystem.cpp:16 in update) Bullet spawned at 188.3, 106.2
[12.591] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.592] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.593] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.593] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.593] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.594] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.594] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.594] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.595] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.596] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.596] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.597] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.597] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.598] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.598] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.599] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.599] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.600] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.600] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.600] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.601] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.601] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.602] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.602] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.603] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.603] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.604] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.604] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.604] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.605] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.605] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.606] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.606] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.607] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.607] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.607] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.608] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.609] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.609] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.610] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.610] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.611] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.611] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.611] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.612] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.612] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.613] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.613] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.614] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.614] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.615] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.615] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.615] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.616] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.616] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.617] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.617] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.617] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.618] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.618] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.619] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.619] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.620] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.620] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.621] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.621] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.621] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.622] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.622] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.623] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.623] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.624] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.624] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.624] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.624] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.625] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.626] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.626] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.626] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.627] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.627] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.628] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.628] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.629] [DEBUG] [Lifetime] (LifetimeSystem.cpp:13 in update) Entity 8 expired
[12.629] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.629] [DEBUG] [Cleanup] (CleanupSystem.cpp:22 in update) Destroying entity 8 (gen 2)
[12.629] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.630] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.630] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.630] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.631] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.631] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.631] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.632] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.633] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.633] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.633] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.633] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.634] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.634] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.634] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.635] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.636] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.636] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.636] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.637] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.637] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.637] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.638] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.638] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.639] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.639] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.640] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.640] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.640] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.640] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.641] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.641] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.641] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.642] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.642] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.643] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.643] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.643] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.644] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.644] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.644] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.644] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.645] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.646] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.646] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.646] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.647] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.647] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.647] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.647] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.648] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.648] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.649] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.649] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.649] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.650] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.650] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.650] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.650] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.651] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.651] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.651] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.652] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.652] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.653] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.653] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.653] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
[12.654] [DEBUG] [Collision] (CollisionSystem.cpp:43 in update) Ship hit asteroid!
